"Time (s)","Sound pressure level (dB)"
5.394251898E2,-4.862395263E1
5.395306193E2,-5.098973976E1
5.396358272E2,-5.375358448E1
5.397411566E2,-5.481195489E1
5.398460179E2,-5.198669519E1
5.399521765E2,-5.222917725E1
5.400585997E2,-5.423365661E1
5.401650678E2,-5.320500316E1
5.402692330E2,-5.335848537E1
5.403750071E2,-4.656023800E1
5.404794580E2,-4.403490260E1
5.405834532E2,-4.392021138E1
5.406857974E2,-4.278770964E1
5.407918693E2,-4.275516992E1
5.408976365E2,-4.406770540E1
5.410026249E2,-4.354119482E1
5.411091327E2,-4.510521505E1
5.412142805E2,-4.718129492E1
5.413192459E2,-4.912726405E1
5.414239441E2,-4.226188335E1
5.415301574E2,-4.649074069E1
5.416359347E2,-4.795940174E1
5.417421946E2,-5.108788158E1
5.418442772E2,-5.108360438E1
5.419506172E2,-5.265464296E1
5.420525982E2,-5.172127006E1
5.421534002E2,-5.277239229E1
5.422597241E2,-5.289869764E1
5.423660689E2,-5.520018774E1
5.424693443E2,-5.391824556E1
5.425756843E2,-5.324956053E1
5.426820067E2,-5.129386494E1
5.427860498E2,-5.450143383E1
5.428924397E2,-5.329982120E1
5.429976563E2,-5.322313885E1
5.431028756E2,-5.306771661E1
5.432092427E2,-5.194171311E1
5.433155784E2,-5.438550336E1
5.434193110E2,-5.263947844E1
5.435202052E2,-5.258739392E1
5.436265405E2,-5.429047335E1
5.437325382E2,-5.467657595E1
5.438361672E2,-5.397743660E1
5.439374823E2,-5.130474657E1
5.440430343E2,-5.032266220E1
5.441493616E2,-4.953316215E1
5.442550772E2,-5.139476545E1
5.443609096E2,-5.020994245E1
5.444646368E2,-5.267571459E1
5.445703171E2,-5.059675270E1
5.446766362E2,-4.864939277E1
5.447829464E2,-5.014319202E1
5.448862571E2,-4.979756515E1
5.449926871E2,-5.099524881E1
5.450975466E2,-5.204115497E1
5.452028932E2,-5.156044566E1
5.453092322E2,-5.303380252E1
5.454154968E2,-4.247775435E1
5.455195764E2,-4.163189678E1
5.456238408E2,-3.851195895E1
5.457302510E2,-5.222173021E1
5.458362905E2,-3.263156455E1
5.459427186E2,-3.874745238E1
5.460467100E2,-4.771829614E1
5.461530010E2,-4.283049218E1
5.462593327E2,-4.938378544E1
5.463656649E2,-5.060835589E1
5.464696863E2,-4.267486047E1
5.465760137E2,-4.876937130E1
5.466823106E2,-4.232007728E1
5.467863262E2,-4.416085113E1
5.468926825E2,-4.488727108E1
5.469975820E2,-4.391400955E1
5.471030115E2,-4.845711016E1
5.472074303E2,-4.755224596E1
5.473101780E2,-3.706461272E1
5.474165372E2,-4.498117507E1
5.475197573E2,-4.350212362E1
5.476260382E2,-4.521221858E1
5.477323618E2,-4.153918980E1
5.478364767E2,-5.331002261E1
5.479372132E2,-4.440668369E1
5.480435712E2,-4.444654489E1
5.481495816E2,-4.204507395E1
5.482531169E2,-4.412718188E1
5.483594580E2,-4.838495811E1
5.484657982E2,-4.732916647E1
5.485698157E2,-5.252809122E1
5.486762302E2,-5.402913358E1
5.487824707E2,-5.078739907E1
5.488865425E2,-4.772257745E1
5.489928862E2,-4.898295099E1
5.490976177E2,-5.095749272E1
5.492032125E2,-4.930166231E1
5.493090311E2,-5.234853164E1
5.494152096E2,-5.223560702E1
5.495201227E2,-5.193878799E1
5.496264130E2,-5.312079930E1
5.497323474E2,-4.884372635E1
5.498366180E2,-4.980363451E1
5.499429889E2,-4.771611593E1
5.500493312E2,-4.812368749E1
5.501533858E2,-4.945505879E1
5.502560622E2,-4.863955420E1
5.503613792E2,-4.921483208E1
5.504677235E2,-4.949860193E1
5.505699502E2,-4.862321716E1
5.506763635E2,-4.898278545E1
5.507803515E2,-5.139096586E1
5.508866955E2,-5.401760190E1
5.509905183E2,-5.348508401E1
5.510967804E2,-5.333785746E1
5.511975136E2,-5.281849568E1
5.513029415E2,-5.241402609E1
5.514078207E2,-5.280679523E1
5.515136439E2,-5.361369833E1
5.516195528E2,-4.979236010E1
5.517225615E2,-4.443500809E1
5.518263018E2,-5.075162106E1
5.519307618E2,-4.900746069E1
5.520365823E2,-4.844920990E1
5.521374815E2,-5.175603237E1
5.522410974E2,-5.301388571E1
5.523470132E2,-5.446088777E1
5.524526183E2,-5.355849323E1
5.525541981E2,-5.303971603E1
5.526603440E2,-5.180190650E1
5.527638687E2,-5.246399159E1
5.528700894E2,-5.120765943E1
5.529709753E2,-3.802926425E1
5.530766479E2,-3.601013205E1
5.531829766E2,-4.213051706E1
5.532867002E2,-4.542209918E1
5.533875974E2,-4.317923281E1
5.534938652E2,-4.165550818E1
5.535975685E2,-4.195045686E1
5.537031086E2,-4.376597111E1
5.538094811E2,-4.569101935E1
5.539139606E2,-4.823753094E1
5.540202271E2,-5.040247923E1
5.541265958E2,-5.380467622E1
5.542289047E2,-5.365769771E1
5.543347352E2,-4.506754540E1
5.544369476E2,-4.936220292E1
5.545376643E2,-5.133171083E1
5.546408892E2,-5.346284662E1
5.547472631E2,-5.323985110E1
5.548532181E2,-5.400861145E1
5.549595416E2,-5.293985427E1
5.550637640E2,-5.349797532E1
5.551698613E2,-5.520019653E1
5.552755410E2,-5.380383413E1
5.553772555E2,-5.443092636E1
5.554835788E2,-5.368757360E1
5.555870092E2,-5.394515238E1
5.556933020E2,-5.523960752E1
5.557973061E2,-5.237658298E1
5.559031257E2,-4.628495716E1
5.560088971E2,-4.514838455E1
5.561153018E2,-4.698278510E1
5.562202729E2,-4.483934493E1
5.563211908E2,-4.603364976E1
5.564275129E2,-5.059568430E1
5.565337283E2,-5.336197416E1
5.566371509E2,-5.010643734E1
5.567411277E2,-4.040857000E1
5.568474315E2,-4.590505394E1
5.569537599E2,-4.844502916E1
5.570571592E2,-4.726963473E1
5.571590683E2,-4.712680475E1
5.572602396E2,-4.500151371E1
5.573661421E2,-4.334830221E1
5.574704490E2,-4.926613738E1
5.575765453E2,-4.549083962E1
5.576829245E2,-4.703434965E1
5.577870990E2,-4.677664771E1
5.578918880E2,-4.838388350E1
5.579976593E2,-5.259400775E1
5.581038388E2,-5.090118779E1
5.582098290E2,-5.091752306E1
5.583159202E2,-5.099950618E1
5.584205431E2,-5.274120322E1
5.585270381E2,-5.308822126E1
5.586333642E2,-5.105776273E1
5.587373139E2,-4.550954071E1
5.588436726E2,-4.707658772E1
5.589472859E2,-4.709466767E1
5.590534129E2,-3.996209274E1
5.591547018E2,-3.716655212E1
5.592609260E2,-3.832874407E1
5.593671537E2,-3.440330775E1
5.594707300E2,-3.556922413E1
5.595770712E2,-3.849363456E1
5.596789602E2,-4.746852292E1
5.597850850E2,-4.888351616E1
5.598873520E2,-5.015458917E1
5.599933104E2,-4.955497467E1
5.600977080E2,-5.250049472E1
5.602036069E2,-5.555207708E1
5.603098640E2,-5.258213927E1
5.604157252E2,-5.228652796E1
5.605207175E2,-5.254158452E1
5.606269863E2,-5.001025304E1
5.607333165E2,-5.168365334E1
5.608375733E2,-4.624743498E1
5.609440810E2,-4.870381746E1
5.610467056E2,-5.063624089E1
5.611528759E2,-5.226747918E1
5.612571515E2,-5.220543162E1
5.613633776E2,-5.216178908E1
5.614694570E2,-5.202492997E1
5.615707881E2,-4.881608963E1
5.616770849E2,-5.245819469E1
5.617831855E2,-5.438923248E1
5.618874710E2,-5.338846971E1
5.619910302E2,-5.390127991E1
5.620936588E2,-5.396900519E1
5.621977255E2,-4.900638286E1
5.623036817E2,-4.605114511E1
5.624049996E2,-4.639072483E1
5.625114031E2,-4.518439965E1
5.626173680E2,-4.436032690E1
5.627228368E2,-4.406940568E1
5.628290176E2,-4.411032748E1
5.629354291E2,-4.963167077E1
5.630407945E2,-4.773109630E1
5.631472500E2,-4.832962288E1
5.632535055E2,-4.964716045E1
5.633592294E2,-4.686112019E1
5.634650402E2,-4.573227024E1
5.635708672E2,-5.355499630E1
5.636769725E2,-4.889769729E1
5.637832687E2,-5.100434198E1
5.638875764E2,-5.222836450E1
5.639911681E2,-5.281646332E1
5.640975298E2,-5.399908935E1
5.642038915E2,-5.428360920E1
5.643090045E2,-4.796089471E1
5.644153244E2,-4.871787197E1
5.645210080E2,-5.072806213E1
5.646273810E2,-5.300503606E1
5.647313280E2,-5.097734852E1
5.648370452E2,-4.795554760E1
5.649384774E2,-4.923505138E1
5.650422099E2,-4.968590717E1
5.651478568E2,-5.043906634E1
5.652539341E2,-5.100134455E1
5.653603370E2,-4.868541723E1
5.654665086E2,-5.050948023E1
5.655711450E2,-4.892930227E1
5.656726078E2,-4.938651562E1
5.657758880E2,-4.815181554E1
5.658806027E2,-5.174382684E1
5.659869229E2,-5.046504589E1
5.660932066E2,-4.552135309E1
5.661977292E2,-4.711104627E1
5.663040685E2,-4.680099967E1
5.664060400E2,-4.643484216E1
5.665116845E2,-4.627346940E1
5.666143706E2,-4.795760086E1
5.667172444E2,-5.180308720E1
5.668212396E2,-4.634891404E1
5.669267893E2,-4.507181031E1
5.670332634E2,-4.908666153E1
5.671379539E2,-4.743286033E1
5.672431447E2,-4.692158682E1
5.673491131E2,-4.747228836E1
5.674546167E2,-4.590863122E1
5.675570888E2,-4.530407863E1
5.676627922E2,-4.612996146E1
5.677691515E2,-4.705457985E1
5.678712861E2,-4.437833429E1
5.679773757E2,-4.565419079E1
5.680836397E2,-4.682400048E1
5.681879948E2,-4.298640620E1
5.682942882E2,-4.529391617E1
5.683976488E2,-4.946952080E1
5.685039492E2,-5.397579705E1
5.686054874E2,-4.307438302E1
5.687074626E2,-4.433780896E1
5.688137232E2,-4.629031405E1
5.689150954E2,-4.576875651E1
5.690214014E2,-4.503390502E1
5.691277663E2,-4.844987466E1
5.692339356E2,-4.937057572E1
5.693380710E2,-5.007066615E1
5.694407377E2,-5.035951991E1
5.695463826E2,-4.897868504E1
5.696489221E2,-5.050588386E1
5.697545136E2,-4.699003795E1
5.698611083E2,-5.279194729E1
5.699669915E2,-5.223266440E1
5.700714405E2,-5.283460492E1
5.701777776E2,-5.360999189E1
5.702790716E2,-5.356051641E1
5.703848124E2,-5.278523000E1
5.704881531E2,-5.426352755E1
5.705942133E2,-5.355819886E1
5.706976785E2,-5.328286949E1
5.708040197E2,-5.387248065E1
5.709056140E2,-5.224273632E1
5.710118910E2,-5.350580092E1
5.711164112E2,-4.675147074E1
5.712215333E2,-4.596806144E1
5.713279291E2,-4.521729931E1
5.714319057E2,-4.587240836E1
5.715377792E2,-4.587709446E1
5.716408229E2,-4.517412659E1
5.717471415E2,-4.754459168E1
5.718532019E2,-4.565116774E1
5.719549195E2,-4.457510423E1
5.720611944E2,-4.363960488E1
5.721675466E2,-4.795124153E1
5.722716247E2,-5.002487141E1
5.723779198E2,-5.008289018E1
5.724800865E2,-5.128709653E1
5.725858276E2,-5.293210724E1
5.726882727E2,-5.264165280E1
5.727945363E2,-5.469046455E1
5.728972632E2,-5.209515361E1
5.730035610E2,-5.302031658E1
5.731050418E2,-5.203870055E1
5.732113730E2,-5.313526540E1
5.733176990E2,-5.327114903E1
5.734215883E2,-5.182068813E1
5.735251539E2,-5.185737970E1
5.736314844E2,-5.055890052E1
5.737379287E2,-4.979180991E1
5.738390451E2,-4.814582597E1
5.739403141E2,-4.922442585E1
5.740438217E2,-5.126756303E1
5.741494540E2,-5.018479680E1
5.742550842E2,-4.860242584E1
5.743614103E2,-4.905324181E1
5.744676949E2,-4.899271668E1
5.745717575E2,-4.981477052E1
5.746779972E2,-5.089098051E1
5.747803315E2,-5.210359235E1
5.748839052E2,-5.114212726E1
5.749885059E2,-5.133728204E1
5.750947139E2,-5.340750063E1
5.751976149E2,-4.923709516E1
5.753040905E2,-4.663991946E1
5.754059613E2,-5.001320949E1
5.755122205E2,-3.868749072E1
5.756182448E2,-4.626252024E1
5.757219432E2,-5.177896617E1
5.758232904E2,-5.180200407E1
5.759279697E2,-5.272360398E1
5.760343045E2,-5.221490529E1
5.761405614E2,-5.282510901E1
5.762461401E2,-5.006762224E1
5.763524884E2,-4.802402690E1
5.764552830E2,-4.779240214E1
5.765586300E2,-4.152162050E1
5.766649690E2,-4.972086871E1
5.767712655E2,-5.369395087E1
5.768727205E2,-4.920331310E1
5.769790929E2,-3.684637889E1
5.770842214E2,-4.227272260E1
5.771887157E2,-4.377829672E1
5.772950817E2,-4.429406883E1
5.773976572E2,-4.572229223E1
5.775039406E2,-4.813246069E1
5.776053204E2,-4.976619417E1
5.777117514E2,-5.331979849E1
5.778181467E2,-5.404467232E1
5.779228558E2,-5.507556909E1
5.780291542E2,-5.262167020E1
5.781324322E2,-5.323489220E1
5.782387007E2,-4.847092406E1
5.783394871E2,-4.931149652E1
5.784458136E2,-4.961317965E1
5.785520044E2,-4.708676096E1
5.786562348E2,-4.798644376E1
5.787625228E2,-4.010196761E1
5.788659936E2,-4.299639149E1
5.789716238E2,-5.253946558E1
5.790779197E2,-3.402743681E1
5.791800077E2,-4.751306931E1
5.792859901E2,-4.311954600E1
5.793904130E2,-4.290737100E1
5.794932464E2,-4.383484125E1
5.795976597E2,-4.576013154E1
5.796994320E2,-4.675753127E1
5.798054886E2,-4.835992412E1
5.799117823E2,-5.113504601E1
5.800151419E2,-5.213135319E1
5.801187951E2,-5.303959504E1
5.802234116E2,-5.457538009E1
5.803263623E2,-5.263801265E1
5.804322002E2,-5.318289423E1
5.805384248E2,-5.235519080E1
5.806447233E2,-5.317313419E1
5.807510637E2,-5.237818096E1
5.808563863E2,-5.438935405E1
5.809627683E2,-5.316337818E1
5.810666526E2,-5.269569684E1
5.811723166E2,-5.247878132E1
5.812736794E2,-5.467462031E1
5.813800272E2,-5.325256817E1
5.814863889E2,-5.475042368E1
5.815897441E2,-5.233023857E1
5.816956013E2,-5.380876496E1
5.817976719E2,-5.529402829E1
5.818994062E2,-5.360486968E1
5.820005901E2,-5.380429817E1
5.821056966E2,-5.198192305E1
5.822105772E2,-5.269819722E1
5.823168918E2,-5.363540213E1
5.824223699E2,-5.352084127E1
5.825240627E2,-5.220649965E1
5.826285786E2,-5.230747214E1
5.827350005E2,-5.149934773E1
5.828390101E2,-5.072203026E1
5.829398375E2,-5.554539718E1
5.830461645E2,-5.138700948E1
5.831524217E2,-4.609950656E1
5.832558066E2,-4.256848396E1
5.833624521E2,-4.448742752E1
5.834657782E2,-3.887432219E1
5.835719850E2,-4.012997497E1
5.836784455E2,-4.919391930E1
5.837828710E2,-4.568293919E1
5.838891605E2,-4.009875185E1
5.839904738E2,-4.009349624E1
5.840912825E2,-4.385448710E1
5.841939376E2,-5.006314567E1
5.842995350E2,-5.106063519E1
5.844054122E2,-5.053355350E1
5.845116892E2,-4.400898053E1
5.846138569E2,-5.220312809E1
5.847204909E2,-4.588560561E1
5.848225533E2,-5.263979191E1
5.849288655E2,-4.651931981E1
5.850339725E2,-4.244394139E1
5.851392591E2,-4.123585274E1
5.852410893E2,-4.303698292E1
5.853465800E2,-4.200167899E1
5.854480546E2,-4.544719531E1
5.855495845E2,-4.334882552E1
5.856553670E2,-4.618487034E1
5.857567127E2,-4.571848982E1
5.858607143E2,-4.620233559E1
5.859669973E2,-5.041316333E1
5.860726458E2,-4.782967935E1
5.861789004E2,-4.977292582E1
5.862851933E2,-4.906852413E1
5.863893153E2,-5.029171006E1
5.864956836E2,-5.178539242E1
5.865973566E2,-5.159638980E1
5.867026610E2,-4.839945585E1
5.868060578E2,-5.283911361E1
5.869125942E2,-5.171134643E1
5.870188848E2,-5.251033015E1
5.871227237E2,-5.224701337E1
5.872287148E2,-5.159462069E1
5.873350225E2,-5.102629526E1
5.874394159E2,-5.150264138E1
5.875457492E2,-5.296684529E1
5.876520536E2,-5.474965231E1
5.877561095E2,-5.345705182E1
5.878591414E2,-5.416511930E1
5.879654736E2,-5.322707312E1
5.880717499E2,-5.368977667E1
5.881734971E2,-5.360391415E1
5.882771740E2,-5.405942952E1
5.883834630E2,-5.381232670E1
5.884894323E2,-5.354862442E1
5.885902834E2,-5.373601169E1
5.886964944E2,-5.461279700E1
5.887996210E2,-5.347962471E1
5.889040583E2,-5.428542290E1
5.890062778E2,-5.464868052E1
5.891125138E2,-5.284364303E1
5.892182923E2,-5.485967145E1
5.893228962E2,-5.402338390E1
5.894266061E2,-5.298614223E1
5.895325942E2,-5.498130298E1
5.896388398E2,-5.403163153E1
5.897403663E2,-5.154447806E1
5.898467269E2,-5.410305030E1
5.899529892E2,-5.356409461E1
5.900562719E2,-5.378899924E1
5.901625865E2,-5.152121285E1
5.902688653E2,-5.424292041E1
5.903730065E2,-5.449117250E1
5.904793244E2,-5.224674423E1
5.905812417E2,-5.421356124E1
5.906831007E2,-5.438584157E1
5.907892351E2,-5.347412715E1
5.908956653E2,-5.206820978E1
5.910000864E2,-5.303960619E1
5.911059403E2,-5.402363945E1
5.912122216E2,-5.464038201E1
5.913185567E2,-5.402906511E1
5.914230368E2,-5.550902570E1
5.915293295E2,-5.263691990E1
5.916358071E2,-5.499518661E1
5.917397516E2,-4.401238081E1
5.918461067E2,-4.488247896E1
5.919525555E2,-4.484665261E1
5.920564583E2,-4.798021955E1
5.921627816E2,-5.200237776E1
5.922671894E2,-4.879769963E1
5.923731349E2,-5.375527940E1
5.924793759E2,-5.012328340E1
5.925853880E2,-4.907613266E1
5.926898750E2,-5.150874067E1
5.927963223E2,-3.951347475E1
5.929026131E2,-4.006123878E1
5.930065805E2,-3.836491489E1
5.931129657E2,-4.344264368E1
5.932192120E2,-3.193648477E1
5.933232152E2,-3.825953924E1
5.934295883E2,-4.622680297E1
5.935358451E2,-4.589659277E1
5.936398611E2,-3.837531768E1
5.937406122E2,-4.626535403E1
5.938466987E2,-4.592528891E1
5.939492571E2,-3.830593089E1
5.940553353E2,-4.248670390E1
5.941566682E2,-5.266536214E1
5.942583795E2,-5.412786086E1
5.943643805E2,-5.210687159E1
5.944706784E2,-4.044274521E1
5.945732728E2,-4.894668522E1
5.946754670E2,-3.975119576E1
5.947818687E2,-3.245991204E1
5.948881872E2,-4.729905573E1
5.949900440E2,-4.380558827E1
5.950963714E2,-4.269793252E1
5.951977247E2,-4.440713375E1
5.952991548E2,-4.664055594E1
5.954054154E2,-4.687610181E1
5.955074828E2,-5.197218226E1
5.956130269E2,-5.342386911E1
5.957194728E2,-5.424733886E1
5.958233846E2,-5.389918624E1
5.959296160E2,-5.260856540E1
5.960356797E2,-5.048455789E1
5.961400976E2,-5.140013769E1
5.962458522E2,-5.026829237E1
5.963505558E2,-5.216024354E1
5.964567580E2,-4.817603575E1
5.965589613E2,-5.435289611E1
5.966630408E2,-5.287850544E1
5.967660797E2,-5.286354481E1
5.968690235E2,-5.319926706E1
5.969734752E2,-5.168077112E1
5.970798512E2,-5.184223490E1
5.971838864E2,-4.563856034E1
5.972901600E2,-4.415524739E1
5.973967269E2,-4.455692624E1
5.975030622E2,-4.518077641E1
5.976068649E2,-5.020677362E1
5.977131731E2,-5.247480281E1
5.978193615E2,-5.259943199E1
5.979235552E2,-4.848296057E1
5.980292816E2,-4.812533124E1
5.981349453E2,-4.804078972E1
5.982402314E2,-4.816980040E1
5.983410223E2,-4.727736292E1
5.984472485E2,-5.029826329E1
5.985530608E2,-4.983338080E1
5.986569649E2,-5.093375640E1
5.987583836E2,-5.121925459E1
5.988641950E2,-5.136225250E1
5.989705244E2,-4.439167096E1
5.990737212E2,-3.660776267E1
5.991800578E2,-4.346032644E1
5.992824512E2,-4.472114639E1
5.993839094E2,-4.977051281E1
5.994899398E2,-5.329203954E1
5.995962698E2,-5.458972506E1
5.996975587E2,-5.322142526E1
5.998033091E2,-5.433883916E1
5.999070343E2,-5.480340711E1
6.000134018E2,-5.352831705E1
6.001198743E2,-5.146147214E1
6.002237425E2,-5.207200731E1
6.003300766E2,-4.529563279E1
6.004363488E2,-4.082595485E1
6.005404051E2,-4.746367524E1
6.006466931E2,-4.911716369E1
6.007529769E2,-5.161754975E1
6.008569986E2,-5.374141806E1
6.009615605E2,-4.999154281E1
6.010672397E2,-4.597444959E1
6.011733348E2,-4.957337843E1
6.012764200E2,-4.979456286E1
6.013822324E2,-4.768336464E1
6.014884546E2,-4.050598071E1
6.015904884E2,-4.562638447E1
6.016968325E2,-4.647488642E1
6.018031645E2,-4.695561072E1
6.019070377E2,-4.836517320E1
6.020085232E2,-5.035770543E1
6.021138930E2,-4.713420809E1
6.022202472E2,-4.231645255E1
6.023237957E2,-4.936999154E1
6.024246531E2,-4.786934152E1
6.025309148E2,-4.338978969E1
6.026340360E2,-4.673992399E1
6.027398788E2,-4.253061242E1
6.028405694E2,-4.238287566E1
6.029468407E2,-5.199996052E1
6.030531040E2,-5.110153024E1
6.031572810E2,-4.980056269E1
6.032636881E2,-5.148516243E1
6.033676722E2,-5.395403692E1
6.034735247E2,-4.501983112E1
6.035779978E2,-4.799434903E1
6.036793850E2,-4.065991778E1
6.037857455E2,-4.019826559E1
6.038906214E2,-3.958183599E1
6.039963828E2,-4.317626178E1
6.041026623E2,-4.131918705E1
6.042073850E2,-4.397461227E1
6.043137427E2,-4.198210546E1
6.044192676E2,-4.717825514E1
6.045239486E2,-4.946391019E1
6.046249514E2,-5.225177285E1
6.047314050E2,-5.322605279E1
6.048332577E2,-5.432197932E1
6.049387701E2,-5.413006288E1
6.050407575E2,-5.212963158E1
6.051471735E2,-4.892251246E1
6.052534512E2,-4.098566783E1
6.053574962E2,-3.906515133E1
6.054638562E2,-4.431191496E1
6.055700411E2,-4.992728969E1
6.056742140E2,-5.196412441E1
6.057758212E2,-5.451526967E1
6.058806001E2,-5.246961031E1
6.059869332E2,-5.446860596E1
6.060908407E2,-5.177544275E1
6.061971397E2,-5.218553303E1
6.063031300E2,-5.027903997E1
6.064076038E2,-5.207319732E1
6.065102450E2,-5.311039578E1
6.066138711E2,-5.272921775E1
6.067179529E2,-5.147410833E1
6.068242284E2,-4.770391785E1
6.069295553E2,-4.528672511E1
6.070355570E2,-4.216011827E1
6.071407686E2,-4.907070096E1
6.072416755E2,-4.261779155E1
6.073480020E2,-4.720662333E1
6.074498953E2,-4.945196687E1
6.075555175E2,-5.074520907E1
6.076575789E2,-5.247135658E1
6.077638546E2,-4.510187903E1
6.078701265E2,-5.101391002E1
6.079743509E2,-5.092157448E1
6.080807482E2,-5.084886360E1
6.081869972E2,-4.855380469E1
6.082909334E2,-4.631876820E1
6.083969966E2,-5.027656736E1
6.085016275E2,-5.463342819E1
6.086079325E2,-5.389865122E1
6.087143459E2,-5.460510977E1
6.088207589E2,-4.945474745E1
6.089243947E2,-4.992527190E1
6.090298052E2,-5.237879633E1
6.091362090E2,-4.835248969E1
6.092410807E2,-5.063322379E1
6.093451947E2,-5.218019044E1
6.094490385E2,-4.613979779E1
6.095514715E2,-4.778943413E1
6.096573273E2,-3.197222667E1
6.097636129E2,-4.021006921E1
6.098698905E2,-4.079866043E1
6.099744215E2,-3.427644315E1
6.100804864E2,-3.892293797E1
6.101861740E2,-4.122536144E1
6.102911772E2,-4.075355206E1
6.103972543E2,-3.915868809E1
6.105027088E2,-4.776030073E1
6.106079053E2,-4.511551653E1
6.107143461E2,-4.737919631E1
6.108206681E2,-5.166776257E1
6.109244203E2,-4.912418373E1
6.110253504E2,-5.213443434E1
6.111317094E2,-5.285331652E1
6.112379533E2,-5.457904914E1
6.113410921E2,-5.249095212E1
6.114419985E2,-5.246111673E1
6.115483035E2,-5.314202744E1
6.116545452E2,-5.231069037E1
6.117579500E2,-4.145106262E1
6.118642991E2,-4.386803360E1
6.119705804E2,-4.949378203E1
6.120746290E2,-5.344035597E1
6.121760350E2,-4.623311236E1
6.122789522E2,-4.238167996E1
6.123817304E2,-4.451578462E1
6.124879353E2,-4.515612279E1
6.125913565E2,-4.639844620E1
6.126976762E2,-5.081223040E1
6.128012593E2,-4.377981749E1
6.129070958E2,-4.440150565E1
6.130093056E2,-4.588140004E1
6.131151745E2,-5.059936308E1
6.132205230E2,-5.343435922E1
6.133247082E2,-5.403359708E1
6.134276269E2,-5.356611196E1
6.135323591E2,-5.300423069E1
6.136340816E2,-5.336751225E1
6.137395590E2,-5.424803414E1
6.138413994E2,-5.271536746E1
6.139477220E2,-5.296060430E1
6.140507971E2,-4.865841449E1
6.141538942E2,-4.310169646E1
6.142581166E2,-5.046804715E1
6.143638337E2,-5.089126264E1
6.144700630E2,-5.295749240E1
6.145748579E2,-4.660312432E1
6.146804705E2,-5.301886510E1
6.147865875E2,-5.364353462E1
6.148913983E2,-5.488614203E1
6.149923028E2,-5.397352088E1
6.150976922E2,-5.294349406E1
6.152039748E2,-5.244920327E1
6.153082112E2,-5.214619293E1
6.154138675E2,-5.157577355E1
6.155158469E2,-5.321361833E1
6.156219497E2,-5.382376886E1
6.157249406E2,-5.288834803E1
6.158312899E2,-5.509709242E1
6.159371768E2,-5.336770299E1
6.160416180E2,-5.298024104E1
6.161424290E2,-5.382030633E1
6.162447654E2,-5.325361006E1
6.163458339E2,-5.229410876E1
6.164521942E2,-5.317660251E1
6.165584233E2,-5.362042004E1
6.166648303E2,-5.174790715E1
6.167687836E2,-5.339309681E1
6.168750049E2,-5.332280015E1
6.169813474E2,-5.218872703E1
6.170842096E2,-5.221581523E1
6.171900408E2,-5.301426267E1
6.172931136E2,-5.223426638E1
6.173973239E2,-5.093527611E1
6.175036490E2,-4.433601983E1
6.176084495E2,-4.697538325E1
6.177131162E2,-4.613470471E1
6.178191577E2,-4.670061548E1
6.179250656E2,-5.143755418E1
6.180313540E2,-5.025881952E1
6.181376101E2,-4.846562511E1
6.182417502E2,-4.152031952E1
6.183481102E2,-5.136957975E1
6.184545126E2,-4.071800422E1
6.185584967E2,-4.804205046E1
6.186649498E2,-3.777078321E1
6.187694782E2,-4.264892581E1
6.188751755E2,-4.785842986E1
6.189815197E2,-4.414208178E1
6.190842318E2,-4.974665259E1
6.191870510E2,-4.904959892E1
6.192918543E2,-5.223930893E1
6.193976846E2,-5.252311520E1
6.195010332E2,-4.906561145E1
6.196073950E2,-4.917845083E1
6.197092945E2,-4.371277424E1
6.198129993E2,-3.950863104E1
6.199171818E2,-3.720129758E1
6.200235424E2,-4.031619313E1
6.201252424E2,-2.854021500E1
6.202311865E2,-3.905782017E1
6.203373445E2,-4.834712945E1
6.204419059E2,-3.865949326E1
6.205482219E2,-3.948452271E1
6.206502898E2,-4.347831954E1
6.207559473E2,-4.476917024E1
6.208586759E2,-5.043295174E1
6.209649965E2,-5.412748568E1
6.210663416E2,-5.342314597E1
6.211727137E2,-5.177999985E1
6.212753194E2,-5.227658477E1
6.213777575E2,-5.178661485E1
6.214799624E2,-5.188976088E1
6.215863295E2,-5.356055663E1
6.216920249E2,-5.482505036E1
6.217975832E2,-4.345214622E1
6.219005477E2,-4.417321579E1
6.220065536E2,-4.355867350E1
6.221104976E2,-4.114656906E1
6.222162940E2,-4.288468044E1
6.223205452E2,-4.492036434E1
6.224252665E2,-3.771244779E1
6.225307280E2,-3.589633563E1
6.226370708E2,-4.115089917E1
6.227420269E2,-4.471566992E1
6.228428572E2,-4.729438129E1
6.229491824E2,-4.654121613E1
6.230513262E2,-4.938934873E1
6.231569054E2,-5.138653659E1
6.232587974E2,-5.316200851E1
6.233651305E2,-5.306267902E1
6.234692506E2,-5.371072389E1
6.235755399E2,-5.195298603E1
6.236819754E2,-3.744577739E1
6.237883164E2,-4.120420907E1
6.238921696E2,-4.558374480E1
6.239976701E2,-4.559458709E1
6.241039469E2,-4.259534405E1
6.242088852E2,-4.426989049E1
6.243146814E2,-3.699135539E1
6.244209724E2,-4.717352431E1
6.245255480E2,-3.743170045E1
6.246284671E2,-4.483356884E1
6.247347962E2,-4.974494929E1
6.248405737E2,-3.008389510E1
6.249422757E2,-3.075829967E1
6.250485798E2,-4.655320718E1
6.251507125E2,-4.523088784E1
6.252567379E2,-4.448894145E1
6.253590904E2,-4.512732531E1
6.254653760E2,-4.637767629E1
