"Time (s)","Sound pressure level (dB)"
2.119469414E2,-4.889319304E1
2.120509800E2,-4.968308701E1
2.121570601E2,-5.056471045E1
2.122633767E2,-4.212087113E1
2.123676611E2,-4.015812322E1
2.124737022E2,-4.148927114E1
2.125800846E2,-4.173055121E1
2.126843785E2,-4.782559239E1
2.127906651E2,-5.037284751E1
2.128947779E2,-4.188761402E1
2.130010875E2,-3.196631983E1
2.131073717E2,-4.372639033E1
2.132136889E2,-3.645738919E1
2.133177754E2,-4.004494228E1
2.134241285E2,-4.462568787E1
2.135263827E2,-3.773207712E1
2.136323727E2,-3.680741342E1
2.137343457E2,-3.940615758E1
2.138352276E2,-3.826156101E1
2.139415360E2,-3.767973995E1
2.140449371E2,-3.804784123E1
2.141506980E2,-4.576691740E1
2.142573804E2,-4.722650817E1
2.143600340E2,-3.609567078E1
2.144658132E2,-3.765345685E1
2.145677827E2,-4.633402944E1
2.146718099E2,-4.906793107E1
2.147781319E2,-4.166452611E1
2.148840683E2,-3.871909560E1
2.149904409E2,-4.979144014E1
2.150968171E2,-3.939466019E1
2.152012490E2,-3.438733066E1
2.153052991E2,-3.677123322E1
2.154112350E2,-3.796790625E1
2.155172322E2,-4.229403307E1
2.156186999E2,-4.546049575E1
2.157218237E2,-4.602077983E1
2.158277871E2,-4.147063372E1
2.159299575E2,-4.568178591E1
2.160346649E2,-4.459137411E1
2.161410695E2,-3.979047654E1
2.162466487E2,-4.757134306E1
2.163513095E2,-4.666709003E1
2.164573684E2,-4.667460155E1
2.165636762E2,-4.348213668E1
2.166679996E2,-4.747522649E1
2.167718611E2,-4.720726327E1
2.168781649E2,-4.569617850E1
2.169842462E2,-4.311390782E1
2.170905831E2,-4.331242610E1
2.171968293E2,-4.390956800E1
2.173014170E2,-3.371858721E1
2.174080555E2,-3.784802210E1
2.175144171E2,-4.324033755E1
2.176181435E2,-4.269030161E1
2.177245171E2,-4.458899324E1
2.178308185E2,-3.828312525E1
2.179347681E2,-3.786042473E1
2.180356125E2,-3.937495805E1
2.181408950E2,-4.132796311E1
2.182469007E2,-4.166606714E1
2.183514875E2,-4.234968679E1
2.184578289E2,-4.388636347E1
2.185618813E2,-4.659500614E1
2.186678337E2,-4.887920908E1
2.187741270E2,-4.783933562E1
2.188803952E2,-4.901958500E1
2.189849120E2,-4.947252008E1
2.190881532E2,-4.962226157E1
2.191944250E2,-5.034009408E1
2.193000212E2,-4.784841283E1
2.194016150E2,-4.748921654E1
2.195079600E2,-4.951887457E1
2.196100091E2,-4.562866368E1
2.197118012E2,-4.379535778E1
2.198177582E2,-4.507843011E1
2.199190437E2,-4.759395447E1
2.200245202E2,-4.444291452E1
2.201293281E2,-4.942179716E1
2.202349648E2,-4.392498365E1
2.203369054E2,-4.022313282E1
2.204404852E2,-4.163935268E1
2.205415647E2,-4.240456592E1
2.206478032E2,-4.471730592E1
2.207516434E2,-4.587392489E1
2.208579425E2,-4.439883733E1
2.209642133E2,-4.603285691E1
2.210683897E2,-4.179697832E1
2.211742283E2,-4.575533519E1
2.212805390E2,-4.674947497E1
2.213850701E2,-4.685078219E1
2.214913240E2,-4.902208679E1
2.215974069E2,-4.892928594E1
2.217017432E2,-4.748147317E1
2.218081193E2,-4.798449149E1
2.219143679E2,-4.138892455E1
2.220184741E2,-4.849366635E1
2.221198328E2,-4.574529122E1
2.222258962E2,-4.661228462E1
2.223281342E2,-4.644374124E1
2.224343672E2,-4.751624095E1
2.225353277E2,-4.682656194E1
2.226415494E2,-4.646787760E1
2.227464579E2,-4.526572593E1
2.228518398E2,-4.497758603E1
2.229552156E2,-4.616981573E1
2.230616200E2,-4.679720002E1
2.231664820E2,-4.386557076E1
2.232684770E2,-4.644826673E1
2.233744095E2,-4.396705293E1
2.234806929E2,-4.542241227E1
2.235852268E2,-3.695693335E1
2.236916004E2,-4.206041700E1
2.237978540E2,-4.223136451E1
2.239024665E2,-4.556841944E1
2.240075430E2,-4.664022515E1
2.241101389E2,-4.962734777E1
2.242164078E2,-5.047766156E1
2.243186326E2,-3.893135896E1
2.244249274E2,-3.722073113E1
2.245312421E2,-3.895795717E1
2.246354044E2,-4.106749327E1
2.247415569E2,-4.554538517E1
2.248478450E2,-4.316596869E1
2.249519835E2,-3.825412828E1
2.250553223E2,-4.160616255E1
2.251616496E2,-4.639902814E1
2.252678967E2,-4.965371500E1
2.253694690E2,-4.941136540E1
2.254758019E2,-4.831710679E1
2.255821223E2,-4.861405459E1
2.256853015E2,-5.064738005E1
2.257913390E2,-4.875951335E1
2.258973223E2,-4.790329741E1
2.260020902E2,-4.909959040E1
2.261051444E2,-4.951117992E1
2.262112415E2,-4.597549554E1
2.263164135E2,-4.435351857E1
2.264187501E2,-3.904786098E1
2.265228198E2,-3.682006417E1
2.266291861E2,-3.839415261E1
2.267354763E2,-4.555999063E1
2.268404919E2,-3.468017069E1
2.269416421E2,-3.700869407E1
2.270479737E2,-4.339093189E1
2.271521374E2,-4.269585773E1
2.272584443E2,-4.879015276E1
2.273633085E2,-4.688873622E1
2.274687994E2,-4.515277574E1
2.275706975E2,-4.257618742E1
2.276770187E2,-4.472391189E1
2.277832960E2,-4.731230385E1
2.278855289E2,-4.660931852E1
2.279890669E2,-4.905011629E1
2.280954196E2,-4.903174108E1
2.282014408E2,-4.886515879E1
2.283065462E2,-5.022831594E1
2.284102203E2,-4.959141526E1
2.285136557E2,-4.899211932E1
2.286189983E2,-4.952960525E1
2.287253364E2,-4.936361388E1
2.288316018E2,-4.452720562E1
2.289356995E2,-4.418892129E1
2.290415931E2,-4.368275397E1
2.291452653E2,-4.866557372E1
2.292515123E2,-4.945683831E1
2.293531259E2,-4.805670611E1
2.294593705E2,-4.839324888E1
2.295650718E2,-5.105045861E1
2.296690756E2,-4.877817011E1
2.297753430E2,-4.875156817E1
2.298773523E2,-4.863591042E1
2.299836920E2,-4.549687488E1
2.300857404E2,-3.946883557E1
2.301920387E2,-4.179002801E1
2.302982944E2,-4.495457458E1
2.304024150E2,-4.037630781E1
2.305086654E2,-4.227315065E1
2.306149411E2,-4.009459000E1
2.307190969E2,-4.255463459E1
2.308237974E2,-4.320175013E1
2.309295135E2,-4.335625415E1
2.310352872E2,-4.493178292E1
2.311415656E2,-4.674029302E1
2.312478649E2,-4.521487145E1
2.313524415E2,-4.680099449E1
2.314587165E2,-4.767327356E1
2.315650081E2,-4.605317311E1
2.316691450E2,-4.942017073E1
2.317754140E2,-4.270158180E1
2.318817201E2,-4.768962511E1
2.319859465E2,-4.885327620E1
2.320904610E2,-4.886727406E1
2.321951330E2,-4.845175844E1
2.323009335E2,-4.498106080E1
2.324025868E2,-4.729305327E1
2.325039158E2,-4.866894889E1
2.326074002E2,-4.747180893E1
2.327131588E2,-4.790054661E1
2.328192392E2,-4.523459799E1
2.329255906E2,-4.129044908E1
2.330305536E2,-3.586778139E1
2.331359144E2,-3.545824188E1
2.332416440E2,-4.011771654E1
2.333437798E2,-4.235136766E1
2.334453228E2,-4.234767517E1
2.335490170E2,-3.497063289E1
2.336526560E2,-3.474700388E1
2.337589238E2,-4.138255542E1
2.338652161E2,-4.289586714E1
2.339693456E2,-4.123100487E1
2.340754184E2,-4.197175025E1
2.341785625E2,-4.153699763E1
2.342819545E2,-4.061660352E1
2.343860883E2,-4.274164784E1
2.344923880E2,-4.106333109E1
2.345987295E2,-3.012259068E1
2.347027057E2,-3.275819317E1
2.348089851E2,-3.377641681E1
2.349153205E2,-3.577696878E1
2.350194429E2,-3.811865019E1
2.351218506E2,-4.379572695E1
2.352256023E2,-4.501914905E1
2.353281052E2,-4.944937934E1
2.354331612E2,-4.905663442E1
2.355361167E2,-4.778690756E1
2.356415308E2,-4.163095490E1
2.357435948E2,-4.770494923E1
2.358496042E2,-4.191205910E1
2.359528573E2,-4.485676081E1
2.360565893E2,-4.831064669E1
2.361628754E2,-4.998740992E1
2.362691509E2,-4.636147125E1
2.363754113E2,-4.840622398E1
2.364817420E2,-4.658513770E1
2.365862050E2,-3.694537458E1
2.366925385E2,-3.275844640E1
2.367988819E2,-4.099261969E1
2.369028870E2,-3.605909251E1
2.370092393E2,-3.855648155E1
2.371133135E2,-3.906562895E1
2.372195232E2,-3.990841287E1
2.373233546E2,-4.809705750E1
2.374297750E2,-4.847307568E1
2.375358030E2,-4.892683677E1
2.376370260E2,-4.910712135E1
2.377415417E2,-3.884719355E1
2.378477937E2,-3.802411922E1
2.379530082E2,-3.348891925E1
2.380593792E2,-3.480982315E1
2.381639561E2,-3.553635932E1
2.382696732E2,-3.005853575E1
2.383760178E2,-3.341520067E1
2.384823707E2,-3.816473949E1
2.385864255E2,-3.748688905E1
2.386924105E2,-4.138065101E1
2.387983864E2,-4.027006107E1
2.389030937E2,-4.279529659E1
2.390086361E2,-3.960289890E1
2.391149791E2,-4.325984985E1
2.392198135E2,-4.796433687E1
2.393255323E2,-4.153333033E1
2.394285151E2,-4.247129367E1
2.395343719E2,-4.465895162E1
2.396363115E2,-4.586563849E1
2.397415505E2,-4.729731379E1
2.398478149E2,-4.934550982E1
2.399531528E2,-4.935663581E1
2.400585703E2,-4.581918265E1
2.401646076E2,-3.939066651E1
2.402698222E2,-3.595998113E1
2.403761092E2,-3.853430841E1
2.404823153E2,-4.213009473E1
2.405865517E2,-3.826377833E1
2.406885827E2,-3.573201984E1
2.407950256E2,-3.824397592E1
2.409013969E2,-3.481731632E1
2.410032008E2,-3.636267827E1
2.411094806E2,-3.722479585E1
2.412155547E2,-3.699762348E1
2.413199212E2,-4.084232200E1
2.414229662E2,-4.685548627E1
2.415291982E2,-4.731779008E1
2.416354223E2,-4.784721273E1
2.417365765E2,-5.043612393E1
2.418415430E2,-5.138015068E1
2.419468240E2,-4.902257579E1
2.420528355E2,-4.782298254E1
2.421577979E2,-4.709079513E1
2.422636977E2,-4.989755476E1
2.423699099E2,-4.968219796E1
2.424712701E2,-4.668189706E1
2.425773901E2,-4.579495565E1
2.426836943E2,-4.778463065E1
2.427866550E2,-4.750762870E1
2.428928433E2,-4.878459009E1
2.429984998E2,-4.999605714E1
2.431033528E2,-4.897836751E1
2.432046573E2,-4.861570634E1
2.433056917E2,-5.030913336E1
2.434116777E2,-5.045576541E1
2.435169825E2,-5.004755094E1
2.436200985E2,-4.910114802E1
2.437214909E2,-4.756123473E1
2.438240833E2,-4.932475967E1
2.439273261E2,-4.898487408E1
2.440334678E2,-4.902452059E1
2.441367478E2,-5.059444528E1
2.442415701E2,-4.828347331E1
2.443478345E2,-4.899937836E1
2.444534402E2,-4.801370334E1
2.445551689E2,-4.592309067E1
2.446578756E2,-4.857153394E1
2.447638466E2,-4.998760101E1
2.448697041E2,-4.861077956E1
2.449709628E2,-4.972323433E1
2.450730176E2,-4.129074558E1
2.451789600E2,-3.986919067E1
2.452851278E2,-3.625425810E1
2.453869402E2,-4.154114647E1
2.454931045E2,-4.440452281E1
2.455987548E2,-4.455186468E1
2.457035006E2,-4.912994376E1
2.458067541E2,-5.072933251E1
2.459131199E2,-5.038341573E1
2.460195028E2,-4.726363391E1
2.461210290E2,-4.967578905E1
2.462273368E2,-5.049549627E1
2.463336030E2,-4.914682260E1
2.464368996E2,-4.928507391E1
2.465415768E2,-4.981790363E1
2.466478840E2,-4.837296045E1
2.467536842E2,-4.667971111E1
2.468600135E2,-4.571088924E1
2.469615008E2,-4.139555456E1
2.470675080E2,-3.850995555E1
2.471704119E2,-3.764605359E1
2.472766943E2,-3.990437636E1
2.473830104E2,-4.471611377E1
2.474870254E2,-4.738635334E1
2.475933446E2,-3.776628750E1
2.476967237E2,-4.942029143E1
2.478030246E2,-4.968340577E1
2.479045249E2,-4.722466630E1
2.480109682E2,-4.686787978E1
2.481172840E2,-4.356443038E1
2.482204633E2,-4.706568646E1
2.483268347E2,-4.967479670E1
2.484331432E2,-4.893527326E1
2.485370822E2,-4.848094119E1
2.486415662E2,-4.703846363E1
2.487478865E2,-4.874194402E1
2.488537973E2,-4.638147699E1
2.489584264E2,-4.024740871E1
2.490644422E2,-3.341227743E1
2.491703647E2,-3.192441765E1
2.492751665E2,-3.770617903E1
2.493814627E2,-4.073740739E1
2.494871655E2,-3.674190134E1
2.495934959E2,-3.593684706E1
2.496998470E2,-3.901059399E1
2.498038635E2,-4.113929397E1
2.499102108E2,-4.582726767E1
2.500131985E2,-4.060008822E1
2.501151716E2,-4.210194047E1
2.502205800E2,-4.616277521E1
2.503267236E2,-4.394077758E1
2.504330395E2,-4.206283079E1
2.505372555E2,-4.180990389E1
2.506415830E2,-4.531100118E1
2.507465346E2,-4.082596022E1
2.508529257E2,-4.336220017E1
2.509552425E2,-4.825194105E1
2.510616195E2,-4.797509770E1
2.511662145E2,-4.915736473E1
2.512706789E2,-4.955535004E1
2.513751570E2,-4.861272809E1
2.514814951E2,-4.816844950E1
2.515873388E2,-4.892076024E1
2.516936731E2,-5.030585143E1
2.517953085E2,-4.846767495E1
2.519016175E2,-4.580498304E1
2.520040504E2,-4.729339067E1
2.521103627E2,-3.711401374E1
2.522166580E2,-4.089513821E1
2.523208006E2,-4.149523943E1
2.524270488E2,-3.883765263E1
2.525333722E2,-3.690264163E1
2.526373409E2,-3.873755096E1
2.527415555E2,-4.856640008E1
2.528478843E2,-4.865684965E1
2.529540902E2,-4.546303580E1
2.530574960E2,-4.241242513E1
2.531638121E2,-4.200965100E1
2.532652202E2,-5.003235844E1
2.533708387E2,-4.810613293E1
2.534770994E2,-5.024815100E1
2.535833414E2,-4.938590510E1
2.536874806E2,-4.885799265E1
2.537938026E2,-5.038750926E1
2.538973916E2,-4.938232277E1
2.540037560E2,-4.805640192E1
2.541100342E2,-4.889519353E1
2.542163370E2,-4.440695994E1
2.543208858E2,-4.784902164E1
2.544253686E2,-4.897524685E1
2.545316570E2,-4.462129974E1
2.546375222E2,-5.023093976E1
2.547415122E2,-4.826459428E1
2.548475375E2,-4.704852116E1
2.549538277E2,-4.824193587E1
2.550602060E2,-4.516774019E1
2.551665624E2,-4.767170370E1
2.552709435E2,-4.846055845E1
2.553772576E2,-4.846946591E1
2.554816472E2,-4.958215301E1
2.555876240E2,-5.050308637E1
2.556939579E2,-4.951885792E1
2.558003363E2,-4.901651007E1
2.559044055E2,-4.814244607E1
2.560107829E2,-4.837742813E1
2.561171032E2,-4.407660616E1
2.562210548E2,-4.970674996E1
2.563236662E2,-4.674129452E1
2.564296550E2,-4.837058431E1
2.565319235E2,-4.761513847E1
2.566377151E2,-4.450462331E1
2.567415689E2,-4.716670608E1
2.568472659E2,-4.875941411E1
2.569519403E2,-4.918220956E1
2.570544056E2,-4.963073024E1
2.571607502E2,-4.917650027E1
2.572629884E2,-5.073806015E1
2.573693135E2,-5.024704849E1
2.574710993E2,-4.570038332E1
2.575773513E2,-4.494319614E1
2.576836917E2,-4.850209424E1
2.577885789E2,-4.571669189E1
2.578949600E2,-4.763440438E1
2.579969865E2,-4.759802680E1
2.581033356E2,-4.692081013E1
2.582052712E2,-4.816337958E1
2.583115928E2,-4.674202048E1
2.584178455E2,-4.302396624E1
2.585219801E2,-4.052113200E1
2.586283115E2,-3.035330252E1
2.587309390E2,-3.863727242E1
2.588367453E2,-3.936117667E1
2.589415828E2,-3.461892910E1
2.590479457E2,-3.655516974E1
2.591540954E2,-3.259743416E1
2.592591029E2,-4.236418869E1
2.593653576E2,-3.565190222E1
2.594712383E2,-4.337439995E1
2.595776962E2,-4.130835167E1
2.596839262E2,-3.655791459E1
2.597879487E2,-4.477053943E1
2.598943562E2,-4.701991702E1
2.600007233E2,-5.030989678E1
2.601047097E2,-4.979090752E1
2.602109433E2,-5.008253031E1
2.603173029E2,-5.021463731E1
2.604213216E2,-4.441673020E1
2.605232258E2,-4.835257576E1
2.606256622E2,-4.419514962E1
2.607313257E2,-4.739911832E1
2.608376277E2,-4.963357140E1
2.609415022E2,-4.835942874E1
2.610429069E2,-4.563317682E1
2.611489747E2,-4.708498436E1
2.612547242E2,-4.902137040E1
2.613600682E2,-4.818730910E1
2.614663932E2,-4.914322203E1
2.615714199E2,-4.764025014E1
2.616778498E2,-4.868258493E1
2.617832798E2,-4.564656532E1
2.618881769E2,-4.551711378E1
2.619918529E2,-4.885088534E1
2.620981870E2,-4.985599443E1
2.622043844E2,-4.963828044E1
2.623095538E2,-4.909863303E1
2.624159389E2,-5.079751876E1
2.625215044E2,-4.948808232E1
2.626277740E2,-5.058680410E1
2.627340780E2,-4.775477464E1
2.628382230E2,-5.067254908E1
2.629416292E2,-4.850337841E1
2.630430053E2,-4.993102227E1
2.631492760E2,-4.851130089E1
2.632549177E2,-4.223267423E1
2.633601236E2,-4.731730831E1
2.634635074E2,-4.391228797E1
2.635688686E2,-4.407705038E1
2.636715655E2,-4.615234749E1
2.637759754E2,-4.802536825E1
2.638822976E2,-4.852187708E1
2.639882657E2,-4.761085721E1
2.640920543E2,-4.922524387E1
2.641990132E2,-4.890768022E1
2.643050298E2,-4.900340002E1
2.644113724E2,-4.884336059E1
2.645176800E2,-4.815159909E1
2.646216688E2,-5.116675659E1
2.647277272E2,-4.928830026E1
2.648340397E2,-4.782222382E1
2.649383179E2,-4.897481588E1
2.650415932E2,-4.591800945E1
2.651478759E2,-4.833170784E1
2.652541350E2,-4.888311412E1
2.653600479E2,-4.885122894E1
2.654663821E2,-4.426215021E1
2.655717255E2,-3.815130815E1
2.656779813E2,-3.937304266E1
2.657842948E2,-4.413191376E1
2.658884578E2,-4.624048332E1
2.659946076E2,-5.097242907E1
2.661000347E2,-5.050851362E1
2.662051228E2,-4.833689689E1
2.663085065E2,-4.734022803E1
2.664148349E2,-4.681176009E1
2.665198452E2,-4.295714323E1
2.666217862E2,-4.144774274E1
2.667280885E2,-4.040004760E1
2.668337039E2,-4.593195898E1
2.669384758E2,-4.612293947E1
2.670415815E2,-4.634757482E1
2.671479290E2,-4.527340074E1
2.672542655E2,-4.698318674E1
2.673560424E2,-4.741372877E1
2.674623177E2,-3.915040023E1
2.675685492E2,-4.604923000E1
2.676719255E2,-4.356713796E1
2.677782515E2,-4.676337086E1
2.678846434E2,-4.702712118E1
2.679886132E2,-4.743554568E1
2.680932118E2,-4.724003154E1
2.681995146E2,-4.756561439E1
2.683052788E2,-4.789600443E1
2.684115749E2,-4.970726569E1
2.685178241E2,-4.783669379E1
2.686218591E2,-5.019328263E1
2.687227575E2,-4.730922464E1
2.688280205E2,-4.912911373E1
2.689345933E2,-4.815421177E1
2.690387705E2,-4.780128830E1
2.691415693E2,-5.058162231E1
2.692477862E2,-4.768546180E1
2.693540420E2,-5.034707323E1
2.694553988E2,-4.955294059E1
2.695617557E2,-4.836795691E1
2.696681045E2,-4.890169932E1
2.697720994E2,-5.010106187E1
2.698741188E2,-4.844155593E1
2.699767975E2,-4.952570614E1
2.700824983E2,-4.958263133E1
2.701886849E2,-4.267689142E1
2.702947956E2,-4.627030392E1
2.704010967E2,-4.250699864E1
2.705054358E2,-4.408113922E1
2.706101080E2,-4.875710011E1
2.707164143E2,-4.592933575E1
2.708221842E2,-4.710663237E1
2.709286691E2,-4.762454821E1
2.710349045E2,-4.651943724E1
2.711388478E2,-4.872412442E1
2.712415196E2,-4.425655988E1
2.713471402E2,-4.647480347E1
2.714527781E2,-4.797775228E1
2.715554825E2,-4.948894007E1
2.716618250E2,-4.077251664E1
2.717634140E2,-4.426254961E1
2.718692302E2,-4.737051339E1
2.719722714E2,-4.660847418E1
2.720786174E2,-4.425200693E1
2.721848783E2,-4.468111687E1
2.722889190E2,-4.368729855E1
2.723952598E2,-4.478067036E1
2.724990803E2,-4.370954225E1
2.726051577E2,-4.829042276E1
2.727114790E2,-4.657247978E1
2.728146842E2,-4.238598934E1
2.729210978E2,-4.604636163E1
2.730230926E2,-4.756558272E1
2.731249671E2,-4.662411214E1
2.732260900E2,-4.798207937E1
2.733281725E2,-4.120699016E1
2.734320618E2,-4.214833527E1
2.735358726E2,-4.173102062E1
2.736390028E2,-3.884344265E1
2.737415420E2,-3.966930740E1
2.738477792E2,-4.046837524E1
2.739502203E2,-4.359549524E1
2.740557587E2,-4.709541140E1
2.741620403E2,-5.022463119E1
2.742651916E2,-4.859771497E1
2.743715019E2,-4.588991017E1
2.744731842E2,-3.653415765E1
2.745794602E2,-4.412240794E1
2.746852676E2,-4.348628001E1
2.747891412E2,-4.123654476E1
2.748955120E2,-4.221639230E1
2.750017106E2,-3.934886932E1
2.751058358E2,-3.806870913E1
2.752121765E2,-4.536771171E1
2.753152583E2,-4.275081046E1
2.754195002E2,-3.720486807E1
2.755223828E2,-3.718103679E1
2.756256987E2,-3.343275755E1
2.757291688E2,-3.618288661E1
2.758351576E2,-4.797716327E1
2.759391576E2,-4.710517186E1
2.760415569E2,-4.868812121E1
2.761457710E2,-4.903787866E1
2.762520470E2,-4.971007350E1
2.763558025E2,-5.086833734E1
2.764585334E2,-4.879413097E1
2.765647796E2,-4.950026644E1
2.766684842E2,-4.863426551E1
2.767726146E2,-4.999924586E1
2.768789375E2,-4.965886459E1
2.769850645E2,-3.512491026E1
2.770892461E2,-4.207494774E1
2.771955222E2,-3.479041318E1
2.772996309E2,-4.719348494E1
2.774060069E2,-4.659256134E1
2.775085408E2,-4.910979537E1
2.776100742E2,-5.026552550E1
2.777163621E2,-4.857641787E1
2.778223944E2,-4.864600677E1
2.779235040E2,-4.854691695E1
2.780298424E2,-5.068048145E1
2.781361291E2,-4.733496645E1
2.782415922E2,-4.817750596E1
2.783437130E2,-4.959789965E1
2.784465980E2,-5.008077531E1
2.785528521E2,-4.744498044E1
2.786561280E2,-4.927952053E1
2.787601969E2,-4.703326574E1
2.788667590E2,-4.944938255E1
2.789727737E2,-5.012730483E1
2.790791797E2,-4.704966829E1
2.791855043E2,-5.094192496E1
2.792902806E2,-4.667921703E1
2.793966278E2,-5.050854730E1
2.795012385E2,-4.673493667E1
2.796061928E2,-4.810142160E1
2.797125531E2,-4.905194589E1
2.798189117E2,-4.885342840E1
2.799228135E2,-4.866528592E1
2.800290076E2,-4.604425756E1
2.801348550E2,-4.356055385E1
2.802395219E2,-4.830137868E1
2.803415590E2,-4.782425191E1
2.804457025E2,-4.465096653E1
2.805479915E2,-4.502820547E1
2.806543380E2,-4.909042781E1
2.807563121E2,-4.603173867E1
2.808626975E2,-4.410408496E1
2.809689448E2,-4.764221322E1
2.810729138E2,-5.006775370E1
2.811792835E2,-4.897907373E1
2.812855047E2,-4.899613558E1
2.813895956E2,-4.849246971E1
2.814946330E2,-4.839136702E1
2.816009537E2,-4.785962146E1
2.817062872E2,-4.997231460E1
2.818097076E2,-4.910776633E1
2.819127058E2,-4.960745998E1
2.820192439E2,-4.979398659E1
2.821230065E2,-4.867654193E1
2.822292315E2,-4.861254672E1
2.823348489E2,-5.025630978E1
2.824396550E2,-4.844587827E1
2.825415480E2,-4.925959732E1
2.826460906E2,-4.211104630E1
2.827524003E2,-4.075798001E1
2.828564349E2,-4.128922884E1
2.829622197E2,-3.544355591E1
2.830685416E2,-4.432911460E1
2.831730505E2,-4.759576819E1
2.832793687E2,-4.232879612E1
2.833811610E2,-4.392633498E1
2.834835735E2,-4.492226353E1
2.835897707E2,-4.962591136E1
2.836961164E2,-4.884658727E1
2.838017062E2,-4.946879473E1
2.839064399E2,-4.935760914E1
2.840072691E2,-5.031408283E1
2.841100725E2,-4.775365773E1
2.842159455E2,-4.963570628E1
2.843220075E2,-4.938821359E1
2.844239871E2,-4.868955755E1
2.845302618E2,-4.816082521E1
2.846365198E2,-5.027000655E1
2.847407148E2,-4.763115665E1
2.848428876E2,-4.793675132E1
2.849492005E2,-5.127020615E1
2.850552621E2,-4.843788203E1
2.851573794E2,-4.632062576E1
2.852636662E2,-4.735475065E1
2.853699339E2,-4.845913043E1
2.854733270E2,-4.927150180E1
2.855797037E2,-4.843045814E1
2.856860873E2,-4.935932330E1
2.857900007E2,-4.888925928E1
2.858960349E2,-3.921918654E1
2.860019431E2,-4.360737980E1
2.861065655E2,-4.808356412E1
2.862125389E2,-4.444560946E1
2.863144181E2,-4.129940561E1
2.864206758E2,-3.992108877E1
2.865233209E2,-4.038828633E1
2.866296640E2,-4.145772113E1
2.867326742E2,-4.240489463E1
2.868385438E2,-4.449111295E1
2.869408207E2,-4.399391592E1
2.870470662E2,-4.064748127E1
2.871534351E2,-4.728772804E1
2.872567141E2,-4.691958912E1
2.873629637E2,-4.278892184E1
2.874692812E2,-4.197803321E1
2.875733436E2,-4.550671237E1
2.876793875E2,-4.844136183E1
2.877856576E2,-4.813700705E1
2.878900541E2,-4.695478193E1
2.879972254E2,-4.922902961E1
2.881034977E2,-4.154961812E1
2.882068153E2,-4.380196938E1
2.883118953E2,-4.208229566E1
2.884134027E2,-4.416649927E1
2.885192203E2,-4.864127992E1
2.886234564E2,-4.966452145E1
2.887298522E2,-4.788812679E1
2.888320735E2,-4.755480840E1
2.889384100E2,-4.970130790E1
2.890409970E2,-4.683026022E1
2.891426357E2,-4.832025679E1
2.892451869E2,-5.006003604E1
2.893515185E2,-4.917266876E1
2.894568297E2,-4.808482127E1
2.895629034E2,-4.805217724E1
2.896672636E2,-4.494549012E1
2.897731528E2,-4.812301792E1
2.898753417E2,-4.840566367E1
2.899817002E2,-5.056547703E1
2.900880150E2,-4.872496077E1
2.901902870E2,-4.765303569E1
2.902966655E2,-4.725750701E1
2.904029938E2,-4.670202676E1
2.905069427E2,-4.551294849E1
2.906103057E2,-4.836330862E1
2.907161473E2,-4.676615082E1
2.908226245E2,-4.938414256E1
2.909252566E2,-4.949419968E1
2.910310729E2,-4.928827255E1
2.911373105E2,-5.065313200E1
2.912411827E2,-5.004616243E1
2.913474105E2,-4.759847909E1
2.914536465E2,-4.834277325E1
2.915569868E2,-4.908056809E1
2.916630719E2,-4.946323317E1
2.917681995E2,-4.852178608E1
2.918737197E2,-4.766389878E1
2.919800874E2,-4.525156262E1
2.920863719E2,-4.699414307E1
2.921904097E2,-4.619426509E1
2.922967460E2,-5.023324072E1
2.924030186E2,-4.805438775E1
2.925071042E2,-4.779081109E1
2.926100961E2,-4.704122538E1
2.927165094E2,-4.716783800E1
2.928228097E2,-5.058932253E1
2.929238663E2,-5.035222767E1
2.930302195E2,-4.889840048E1
2.931365276E2,-4.917123535E1
2.932415812E2,-4.869917777E1
2.933472014E2,-4.718492125E1
2.934531703E2,-5.118241746E1
2.935571562E2,-4.876373098E1
2.936634825E2,-4.887177731E1
2.937665843E2,-4.860074824E1
2.938685763E2,-5.055191499E1
2.939738555E2,-4.901271009E1
2.940801772E2,-5.041684200E1
2.941864743E2,-4.984623264E1
2.942906252E2,-4.804455863E1
2.943969285E2,-4.548889228E1
2.945031785E2,-4.510055998E1
2.946072934E2,-4.187437206E1
2.947108394E2,-4.262877814E1
2.948170903E2,-4.405048832E1
2.949198728E2,-5.039599406E1
2.950239860E2,-3.863143752E1
2.951269797E2,-4.603885808E1
2.952332173E2,-4.319815364E1
2.953343700E2,-4.497140494E1
2.954407352E2,-4.818832122E1
2.955453384E2,-4.891203771E1
2.956468617E2,-4.941534808E1
2.957532207E2,-4.811309227E1
2.958573539E2,-4.832166731E1
2.959636071E2,-4.681788268E1
2.960699433E2,-4.915001798E1
2.961740277E2,-4.144558333E1
2.962803587E2,-4.215625225E1
2.963866627E2,-5.009830856E1
2.964907356E2,-3.484514840E1
2.965961800E2,-4.210282456E1
2.967024970E2,-4.711127638E1
2.968073918E2,-4.308425398E1
2.969135305E2,-4.856321060E1
2.970198163E2,-5.125072094E1
2.971241297E2,-4.882968910E1
2.972303373E2,-4.671616431E1
2.973364149E2,-4.914529425E1
2.974408615E2,-5.021134626E1
2.975471428E2,-4.867237249E1
2.976533126E2,-5.045847340E1
2.977574951E2,-5.115095493E1
2.978638100E2,-4.874506692E1
2.979654155E2,-4.832659882E1
2.980714369E2,-4.897172583E1
