"Time (s)","Sound pressure level (dB)"
6.365752835E2,-5.397882463E1
6.366794072E2,-5.603170592E1
6.367857786E2,-5.522244527E1
6.368911958E2,-5.527652598E1
6.369961069E2,-5.605757714E1
6.371024647E2,-5.410689935E1
6.372088102E2,-5.468276074E1
6.373128445E2,-5.514067268E1
6.374143090E2,-5.320742225E1
6.375163155E2,-5.480751450E1
6.376226696E2,-5.508244343E1
6.377290018E2,-5.645472353E1
6.378353452E2,-5.511114056E1
6.379411124E2,-5.309356059E1
6.380460455E2,-5.066422640E1
6.381469918E2,-5.387883757E1
6.382533181E2,-5.343379162E1
6.383595562E2,-4.862645617E1
6.384636650E2,-4.907746297E1
6.385699734E2,-4.887293008E1
6.386762465E2,-5.130155451E1
6.387795711E2,-5.570390844E1
6.388859347E2,-5.171641313E1
6.389911642E2,-5.413883196E1
6.390963274E2,-5.095750448E1
6.392026930E2,-4.863251702E1
6.393089008E2,-5.046972708E1
6.394129962E2,-5.042791774E1
6.395193961E2,-5.180322889E1
6.396236759E2,-5.577951143E1
6.397292076E2,-5.421181250E1
6.398357264E2,-5.352412917E1
6.399385978E2,-4.985452235E1
6.400446201E2,-5.475993911E1
6.401463012E2,-4.998850675E1
6.402478680E2,-5.247943172E1
6.403541318E2,-5.210094592E1
6.404604242E2,-5.229038487E1
6.405630405E2,-5.220686493E1
6.406693838E2,-4.965823858E1
6.407738011E2,-5.173324851E1
6.408797429E2,-5.266193490E1
6.409860887E2,-5.477935536E1
6.410890027E2,-5.447303902E1
6.411948462E2,-5.491839216E1
6.412964712E2,-5.368955016E1
6.414011713E2,-5.256223513E1
6.415068911E2,-5.493026093E1
6.416131836E2,-5.629386600E1
6.417194465E2,-5.494661549E1
6.418215288E2,-5.556871086E1
6.419281382E2,-5.167127632E1
6.420301728E2,-5.476542002E1
6.421336562E2,-5.496875368E1
6.422393181E2,-5.559944989E1
6.423455607E2,-5.463872633E1
6.424472770E2,-5.355377294E1
6.425536699E2,-5.474264119E1
6.426594246E2,-5.424501537E1
6.427632162E2,-5.333143303E1
6.428650685E2,-5.556142979E1
6.429707443E2,-5.437849740E1
6.430771065E2,-5.682657859E1
6.431798005E2,-5.515291671E1
6.432806820E2,-5.595098129E1
6.433869877E2,-5.546496112E1
6.434908249E2,-5.042273223E1
6.435961790E2,-5.155096727E1
6.437025362E2,-4.889311688E1
6.438088069E2,-5.125691163E1
6.439132992E2,-5.054001075E1
6.440164264E2,-4.672202560E1
6.441227167E2,-5.403111252E1
6.442290595E2,-4.793678186E1
6.443299680E2,-4.806637206E1
6.444362892E2,-5.372245410E1
6.445425657E2,-4.846975736E1
6.446465313E2,-5.022977123E1
6.447474273E2,-4.967654835E1
6.448536764E2,-4.972937426E1
6.449569557E2,-5.000986433E1
6.450630222E2,-5.243317632E1
6.451669676E2,-5.320653049E1
6.452732073E2,-5.370971010E1
6.453788270E2,-5.479001961E1
6.454808398E2,-5.520591434E1
6.455839845E2,-5.464451416E1
6.456897797E2,-5.556927054E1
6.457961320E2,-5.493952128E1
6.458999089E2,-5.398686891E1
6.460062720E2,-5.377682088E1
6.461096433E2,-5.552298698E1
6.462135574E2,-5.481996148E1
6.463199035E2,-5.535789390E1
6.464225450E2,-5.355048558E1
6.465283631E2,-5.416255402E1
6.466301746E2,-5.613130596E1
6.467309924E2,-5.523451448E1
6.468349610E2,-5.346748042E1
6.469412173E2,-5.351099362E1
6.470469125E2,-5.359363685E1
6.471503293E2,-5.382247669E1
6.472566475E2,-5.413758813E1
6.473629397E2,-5.450598594E1
6.474643264E2,-5.540778421E1
6.475704164E2,-4.829403130E1
6.476766688E2,-5.316319281E1
6.477803115E2,-4.944643266E1
6.478866428E2,-4.715632273E1
6.479902855E2,-4.728827329E1
6.480961188E2,-5.112129039E1
6.482004331E2,-5.389199910E1
6.483068247E2,-5.323741115E1
6.484130208E2,-5.132323015E1
6.485144121E2,-4.939621417E1
6.486158000E2,-5.292957365E1
6.487220741E2,-5.146853482E1
6.488281210E2,-4.988942773E1
6.489303482E2,-5.379198620E1
6.490366871E2,-5.143047902E1
6.491430638E2,-5.363885217E1
6.492470168E2,-5.574107927E1
6.493483038E2,-5.268968251E1
6.494540931E2,-5.382389421E1
6.495560143E2,-5.351108450E1
6.496622979E2,-5.467820816E1
6.497637753E2,-5.429825007E1
6.498699395E2,-5.489016569E1
6.499757347E2,-5.448400475E1
6.500804320E2,-5.390605797E1
6.501842647E2,-5.549615569E1
6.502857285E2,-5.384492114E1
6.503897594E2,-5.499584626E1
6.504961102E2,-5.541756548E1
6.506005355E2,-5.344999941E1
6.507061743E2,-5.496414612E1
6.508124570E2,-5.412594423E1
6.509137880E2,-5.617845426E1
6.510154750E2,-5.484744599E1
6.511212619E2,-5.549771851E1
6.512276790E2,-5.554526476E1
6.513303939E2,-5.587217530E1
6.514360873E2,-5.465338903E1
6.515424035E2,-5.317669390E1
6.516471677E2,-5.461839628E1
6.517532594E2,-5.545705987E1
6.518595890E2,-5.432250846E1
6.519639087E2,-5.506867775E1
6.520701814E2,-5.543107222E1
6.521765133E2,-5.407977756E1
6.522805557E2,-5.525483631E1
6.523865618E2,-5.479812594E1
6.524928530E2,-5.410050357E1
6.525972215E2,-5.527901657E1
6.526980798E2,-5.626656452E1
6.528044425E2,-5.724953516E1
6.529106785E2,-5.496568094E1
6.530140608E2,-5.365877711E1
6.531204810E2,-5.483363452E1
6.532240475E2,-5.586254592E1
6.533302573E2,-5.613869838E1
6.534314409E2,-5.307966024E1
6.535376881E2,-5.450347560E1
6.536435923E2,-5.459871942E1
6.537473521E2,-5.344965473E1
6.538536965E2,-5.475551040E1
6.539599630E2,-5.381813077E1
6.540641391E2,-5.541739321E1
6.541701681E2,-5.713882298E1
6.542758115E2,-5.543720511E1
6.543807265E2,-5.468071922E1
6.544833094E2,-5.451178587E1
6.545889215E2,-5.473720599E1
6.546951997E2,-5.492889604E1
6.547981577E2,-5.512153890E1
6.549038685E2,-5.265444256E1
6.550103008E2,-5.515665192E1
6.551148889E2,-5.685256283E1
6.552207129E2,-5.509090065E1
6.553270557E2,-5.558541095E1
6.554308033E2,-5.553027933E1
6.555316019E2,-5.392431707E1
6.556378997E2,-5.599385433E1
6.557441980E2,-5.508537245E1
6.558475170E2,-5.686868450E1
6.559531113E2,-5.350656976E1
6.560588744E2,-5.410192626E1
6.561642232E2,-5.519240430E1
6.562705439E2,-5.486532458E1
6.563767727E2,-5.549151880E1
6.564808809E2,-5.443014070E1
6.565872169E2,-5.344552284E1
6.566934960E2,-5.615335453E1
6.567984105E2,-5.465056765E1
6.569047143E2,-5.306373064E1
6.570108504E2,-5.503217516E1
6.571143322E2,-5.550875702E1
6.572207055E2,-5.542133467E1
6.573220105E2,-5.440291905E1
6.574283368E2,-5.424393169E1
6.575309856E2,-5.453097081E1
6.576353123E2,-5.490071348E1
6.577373754E2,-5.560224405E1
6.578437315E2,-5.430018990E1
6.579476840E2,-5.597333593E1
6.580540775E2,-5.455889958E1
6.581563212E2,-5.366116901E1
6.582626629E2,-5.562094246E1
6.583643990E2,-4.914560777E1
6.584670726E2,-4.881449933E1
6.585696409E2,-5.463811287E1
6.586711917E2,-5.518474465E1
6.587775032E2,-5.524250318E1
6.588810967E2,-5.515328882E1
6.589875000E2,-5.355471784E1
6.590939545E2,-5.463039857E1
6.591978168E2,-5.010800414E1
6.593041527E2,-5.449296898E1
6.594086308E2,-5.575198085E1
6.595144863E2,-5.367613487E1
6.596171724E2,-5.344851284E1
6.597234660E2,-5.569586805E1
6.598254744E2,-5.437504223E1
6.599311518E2,-5.443059968E1
6.600319475E2,-5.578060133E1
6.601379104E2,-5.542904032E1
6.602422337E2,-5.394565258E1
6.603478842E2,-5.555850773E1
6.604503459E2,-5.580233281E1
6.605564426E2,-5.435870529E1
6.606620552E2,-4.998912246E1
6.607645489E2,-5.214173005E1
6.608707315E2,-4.972978016E1
6.609764434E2,-5.031586571E1
6.610812798E2,-5.304645767E1
6.611842579E2,-5.292910378E1
6.612853423E2,-5.271323379E1
6.613917056E2,-5.496131313E1
6.614979406E2,-5.214345912E1
6.616042423E2,-3.964852742E1
6.617064775E2,-3.759423799E1
6.618128379E2,-5.044553185E1
6.619145278E2,-4.150847411E1
6.620200732E2,-3.436255365E1
6.621264861E2,-4.351887014E1
6.622313652E2,-4.850052365E1
6.623376780E2,-4.883589373E1
6.624438773E2,-4.880966161E1
6.625480319E2,-4.951821104E1
6.626542832E2,-4.353958915E1
6.627605396E2,-4.822196258E1
6.628646698E2,-4.692947722E1
6.629655647E2,-3.659424227E1
6.630719789E2,-5.013749576E1
6.631783252E2,-5.443689194E1
6.632814054E2,-4.564504150E1
6.633874392E2,-5.543605827E1
6.634908955E2,-5.486983169E1
6.635927062E2,-5.395574616E1
6.636981301E2,-5.545828315E1
6.638045227E2,-4.692790448E1
6.639064216E2,-3.701364691E1
6.640125913E2,-4.622841029E1
6.641148488E2,-5.032362648E1
6.642169401E2,-3.473911225E1
6.643232571E2,-3.641305059E1
6.644297120E2,-3.650642850E1
6.645313843E2,-3.614136789E1
6.646322769E2,-3.742213574E1
6.647385940E2,-4.107055389E1
6.648401445E2,-4.315597464E1
6.649459819E2,-4.558602306E1
6.650482165E2,-5.213389884E1
6.651530273E2,-5.463434840E1
6.652569185E2,-5.513889877E1
6.653631693E2,-5.670257401E1
6.654649183E2,-5.468884355E1
6.655712595E2,-5.642563129E1
6.656770163E2,-5.528049844E1
6.657814840E2,-5.567705720E1
6.658869555E2,-5.460752359E1
6.659933377E2,-5.530836445E1
6.660983018E2,-5.406307781E1
6.662008905E2,-5.493510370E1
6.663070852E2,-5.487986822E1
6.664130363E2,-5.502572845E1
6.665148829E2,-5.146240493E1
6.666157822E2,-5.429486879E1
6.667219957E2,-4.914892337E1
6.668274724E2,-4.337356961E1
6.669316806E2,-5.326702743E1
6.670324610E2,-5.128439887E1
6.671348476E2,-4.706449770E1
6.672405582E2,-5.164698086E1
6.673468877E2,-4.890575750E1
6.674483734E2,-5.228725865E1
6.675506647E2,-5.385371634E1
6.676532580E2,-5.333683395E1
6.677588277E2,-4.978747745E1
6.678646003E2,-4.923980700E1
6.679659559E2,-5.227678992E1
6.680723903E2,-5.043692270E1
6.681759249E2,-4.924490394E1
6.682818362E2,-4.511451823E1
6.683880205E2,-4.167719847E1
6.684908781E2,-3.972459953E1
6.685971825E2,-4.573490209E1
6.687006140E2,-5.448474805E1
6.688014219E2,-5.366467500E1
6.689077798E2,-4.892889220E1
6.690129204E2,-4.003243405E1
6.691152240E2,-5.258778099E1
6.692215625E2,-5.074033003E1
6.693228639E2,-5.355635777E1
6.694288387E2,-5.583244415E1
6.695318852E2,-5.566416482E1
6.696353040E2,-5.553063433E1
6.697416474E2,-5.550132160E1
6.698479278E2,-5.646346795E1
6.699518081E2,-5.470666784E1
6.700581845E2,-5.225333338E1
6.701648389E2,-5.590315551E1
6.702711021E2,-5.506570763E1
6.703774515E2,-5.578142711E1
6.704819572E2,-5.695184628E1
6.705838308E2,-5.098918867E1
6.706894588E2,-5.276693824E1
6.707958155E2,-5.112522118E1
6.708986295E2,-5.331499432E1
6.710047434E2,-5.482242624E1
6.711093416E2,-5.612582099E1
6.712154226E2,-5.462386075E1
6.713217612E2,-5.523381595E1
6.714279446E2,-5.504072365E1
6.715320409E2,-5.412841472E1
6.716328196E2,-5.649181924E1
6.717390295E2,-5.679206889E1
6.718448329E2,-5.382545078E1
6.719487820E2,-5.428171221E1
6.720514893E2,-5.408938409E1
6.721575606E2,-4.903010851E1
6.722627953E2,-4.596758308E1
6.723653038E2,-4.600093425E1
6.724704285E2,-5.196354457E1
6.725761170E2,-4.392878137E1
6.726820149E2,-4.010701811E1
6.727863126E2,-4.860863834E1
6.728926494E2,-3.914744093E1
6.729987003E2,-4.104456678E1
6.730995969E2,-4.060735305E1
6.732047344E2,-3.902280087E1
6.733110233E2,-4.054643433E1
6.734155670E2,-4.628260522E1
6.735218432E2,-4.488927865E1
6.736280895E2,-4.712059823E1
6.737320937E2,-4.693919264E1
6.738344329E2,-4.836114041E1
6.739407307E2,-4.775950405E1
6.740468805E2,-4.985252619E1
6.741488970E2,-5.383452611E1
6.742552173E2,-4.813689934E1
6.743614285E2,-4.405599693E1
6.744656030E2,-4.564101567E1
6.745718671E2,-4.448022956E1
6.746780462E2,-4.437879021E1
6.747823144E2,-4.532947849E1
6.748886598E2,-4.839401540E1
6.749902602E2,-4.939202998E1
6.750955811E2,-5.196444588E1
6.751990269E2,-5.315828815E1
6.753023121E2,-5.405758350E1
6.754085813E2,-5.534996486E1
6.755125900E2,-5.475262647E1
6.756157216E2,-5.634495914E1
6.757220295E2,-5.548369851E1
6.758234939E2,-5.421403881E1
6.759292292E2,-5.567465816E1
6.760323940E2,-5.498986303E1
6.761331030E2,-5.602714626E1
6.762351407E2,-5.680454990E1
6.763403861E2,-5.480636061E1
6.764438641E2,-5.520298838E1
6.765490264E2,-5.624746600E1
6.766498587E2,-5.446883061E1
6.767561430E2,-5.473304222E1
6.768577312E2,-5.288223859E1
6.769637625E2,-5.231934601E1
6.770658143E2,-5.117866966E1
6.771711423E2,-5.119548943E1
6.772736707E2,-5.082798338E1
6.773799805E2,-5.040823372E1
6.774824916E2,-5.195608276E1
6.775887586E2,-5.062057365E1
6.776950242E2,-5.302671223E1
6.777999769E2,-5.073696700E1
6.779036580E2,-5.399078391E1
6.780100548E2,-4.838177074E1
6.781158971E2,-4.959600037E1
6.782221873E2,-4.989871866E1
6.783236226E2,-4.795310694E1
6.784280855E2,-4.962117237E1
6.785325883E2,-4.937681368E1
6.786333282E2,-5.077275473E1
6.787359913E2,-5.129762007E1
6.788421389E2,-5.159775658E1
6.789478254E2,-5.448340468E1
6.790493310E2,-5.456485905E1
6.791522729E2,-4.942755816E1
6.792578899E2,-5.311972478E1
6.793642250E2,-5.336344715E1
6.794697597E2,-5.181529352E1
6.795754452E2,-4.889587039E1
6.796817142E2,-5.007294656E1
6.797840511E2,-5.417754356E1
6.798899223E2,-5.643521736E1
6.799939181E2,-5.376245714E1
6.800993335E2,-5.076805917E1
6.802003657E2,-5.049122312E1
6.803028255E2,-4.992076357E1
6.804091242E2,-4.904305883E1
6.805129519E2,-5.041198908E1
6.806160954E2,-5.209537605E1
6.807223185E2,-4.975275933E1
6.808283633E2,-5.198128768E1
6.809327743E2,-5.452153676E1
6.810335625E2,-5.241304544E1
6.811392200E2,-5.056022511E1
6.812454918E2,-5.471292298E1
6.813494941E2,-5.469515339E1
6.814557653E2,-5.202620643E1
6.815619708E2,-5.259960076E1
6.816661600E2,-5.536496047E1
6.817725004E2,-5.239142465E1
6.818769212E2,-5.192286640E1
6.819828588E2,-5.140365854E1
6.820891972E2,-5.575001335E1
6.821932835E2,-5.074276473E1
6.822995548E2,-5.406256844E1
6.824058697E2,-5.138010413E1
6.825122117E2,-5.134997020E1
6.826162194E2,-5.382430769E1
6.827225558E2,-5.352964420E1
6.828287610E2,-5.319939407E1
6.829329563E2,-5.371383151E1
6.830368810E2,-5.405604191E1
6.831424312E2,-5.469880755E1
6.832487061E2,-5.604336001E1
6.833503818E2,-4.825639215E1
6.834564505E2,-4.916116788E1
6.835599725E2,-4.972560691E1
6.836658565E2,-4.946165965E1
6.837721710E2,-3.773137822E1
6.838769664E2,-4.119755641E1
6.839829875E2,-3.513634736E1
6.840879652E2,-4.708580718E1
6.841943313E2,-5.338019027E1
6.842997400E2,-5.155037110E1
6.844032467E2,-5.111972178E1
6.845095221E2,-5.117363685E1
6.846130148E2,-5.289501684E1
6.847164180E2,-5.100009785E1
6.848228543E2,-5.192819972E1
6.849292115E2,-4.982400202E1
6.850330430E2,-4.973266486E1
6.851390120E2,-5.266800646E1
6.852453018E2,-5.024223457E1
6.853497082E2,-5.178738578E1
6.854557025E2,-5.477823745E1
6.855619512E2,-5.492422828E1
6.856664085E2,-5.213678793E1
6.857724760E2,-5.259307353E1
6.858776833E2,-5.351246630E1
6.859830243E2,-5.024224791E1
6.860839404E2,-5.232026915E1
6.861903372E2,-5.062697076E1
6.862966485E2,-5.081248044E1
6.863998472E2,-5.587571927E1
6.865062048E2,-5.212694492E1
6.866125476E2,-5.285365762E1
6.867165128E2,-5.260856354E1
6.868172965E2,-5.531472183E1
6.869236587E2,-5.209299888E1
6.870293273E2,-5.135426505E1
6.871332265E2,-5.230341424E1
6.872395155E2,-5.222036400E1
6.873436465E2,-5.171295839E1
6.874498982E2,-5.390483587E1
6.875562225E2,-5.450774750E1
6.876625446E2,-5.386793689E1
6.877665865E2,-5.117148612E1
6.878729016E2,-5.154859643E1
6.879787106E2,-5.382384057E1
6.880833172E2,-5.207051532E1
6.881858732E2,-5.492432633E1
6.882903619E2,-5.618280783E1
6.883964324E2,-5.276488319E1
6.885000128E2,-5.419329993E1
6.886063537E2,-5.554397215E1
6.887126307E2,-5.470988510E1
6.888167047E2,-5.369548491E1
6.889230742E2,-5.534989237E1
6.890293273E2,-5.502826569E1
6.891333860E2,-5.223635075E1
6.892397058E2,-5.232140163E1
6.893459594E2,-5.423596836E1
6.894500598E2,-5.190961623E1
6.895563768E2,-5.371583412E1
6.896614716E2,-5.183832650E1
6.897667587E2,-5.145604718E1
6.898731429E2,-5.085014996E1
6.899796461E2,-4.572636995E1
6.900835065E2,-4.522717813E1
6.901898022E2,-4.576121283E1
6.902936650E2,-4.805069131E1
6.903997260E2,-5.225114916E1
6.905015463E2,-5.224047995E1
6.906075733E2,-5.321296170E1
6.907129684E2,-5.158685281E1
6.908168757E2,-5.139948601E1
6.909196364E2,-5.175102171E1
6.910255460E2,-5.428142407E1
6.911273489E2,-5.229896741E1
6.912328670E2,-5.156770389E1
6.913335939E2,-5.004742722E1
6.914394757E2,-5.290005173E1
6.915456578E2,-5.494634764E1
6.916502559E2,-5.466133787E1
6.917565960E2,-5.221347352E1
6.918629669E2,-5.404644373E1
6.919669286E2,-5.332118193E1
6.920734721E2,-5.476511196E1
6.921794792E2,-5.476013366E1
6.922836411E2,-5.360341573E1
6.923901446E2,-5.490266551E1
6.924940350E2,-5.405769332E1
6.925998918E2,-5.490230308E1
6.927055007E2,-5.536754620E1
6.928102951E2,-5.518373414E1
6.929129738E2,-5.583996147E1
6.930170278E2,-5.679889605E1
6.931233694E2,-5.477995477E1
6.932247720E2,-3.425263911E1
6.933266700E2,-3.568125683E1
6.934324417E2,-4.019448170E1
6.935337318E2,-4.590430137E1
6.936344804E2,-4.888918428E1
6.937407947E2,-4.529756327E1
6.938469912E2,-5.117625563E1
6.939504118E2,-4.677027320E1
6.940567571E2,-4.699224481E1
6.941630914E2,-4.609082134E1
6.942689998E2,-4.732327414E1
6.943748315E2,-5.298400580E1
6.944810908E2,-5.335929198E1
6.945837971E2,-5.387567452E1
6.946900943E2,-5.018911843E1
6.947923201E2,-4.528339604E1
6.948986666E2,-4.963711489E1
6.950004989E2,-4.295413619E1
6.951068662E2,-4.526443473E1
6.952129887E2,-4.307635399E1
6.953171794E2,-4.580305480E1
6.954235275E2,-4.995183327E1
6.955297797E2,-5.164242630E1
6.956338489E2,-5.225816104E1
6.957346969E2,-5.504772394E1
6.958410280E2,-5.351450048E1
6.959473721E2,-5.423096807E1
6.960530860E2,-5.491153457E1
6.961594200E2,-5.380995277E1
6.962623540E2,-5.410349818E1
6.963673562E2,-5.014713061E1
6.964735650E2,-4.871037660E1
6.965797974E2,-5.593066347E1
6.966839817E2,-5.033848274E1
6.967857574E2,-5.147272756E1
6.968921078E2,-4.657824643E1
6.969983910E2,-4.905949210E1
6.971007221E2,-5.213959691E1
6.972069594E2,-4.876616146E1
6.973129678E2,-5.370448298E1
6.974174180E2,-5.559243083E1
6.975237862E2,-5.596085490E1
6.976298160E2,-5.492679066E1
6.977340207E2,-5.358602289E1
6.978348927E2,-5.295704301E1
6.979378334E2,-5.347491608E1
6.980436030E2,-5.359108433E1
6.981498689E2,-5.464701698E1
6.982514903E2,-5.590293483E1
6.983577882E2,-5.649168276E1
6.984598299E2,-5.428004113E1
6.985655666E2,-5.520809181E1
6.986674715E2,-5.458386039E1
6.987702867E2,-5.388951457E1
6.988766393E2,-5.128973608E1
6.989829285E2,-4.865543640E1
6.990849021E2,-4.897092796E1
6.991912822E2,-4.900627730E1
6.992976622E2,-5.306680213E1
6.994008350E2,-5.158783217E1
6.995071806E2,-4.611815481E1
6.996128544E2,-4.993313196E1
6.997175219E2,-4.980664688E1
6.998239527E2,-5.104450627E1
6.999302555E2,-5.413622497E1
7.000342679E2,-4.563967146E1
7.001405253E2,-5.115589345E1
7.002427353E2,-5.630769354E1
7.003485376E2,-5.406856896E1
7.004508947E2,-5.476174193E1
7.005535849E2,-5.613060796E1
7.006594212E2,-5.570509331E1
7.007655040E2,-5.400680156E1
7.008675200E2,-5.442850299E1
7.009683934E2,-5.489139708E1
7.010746649E2,-5.427165191E1
7.011791417E2,-5.362161441E1
7.012843408E2,-5.393250548E1
7.013907054E2,-5.451837834E1
7.014939392E2,-5.664808302E1
7.016000189E2,-5.465986108E1
7.017018074E2,-5.654845596E1
7.018081562E2,-5.514009622E1
7.019130037E2,-5.414973464E1
7.020177309E2,-5.518068327E1
7.021225080E2,-4.170362989E1
7.022288669E2,-4.335171046E1
7.023343847E2,-4.825374160E1
7.024369802E2,-5.243112893E1
7.025390493E2,-4.432392469E1
7.026452907E2,-4.525861623E1
7.027509772E2,-5.043327839E1
7.028519522E2,-5.467208546E1
7.029583165E2,-5.539563373E1
7.030645972E2,-5.321340606E1
7.031677430E2,-5.329071416E1
7.032738153E2,-5.094151147E1
7.033802183E2,-4.986400723E1
7.034845136E2,-4.967989878E1
7.035905775E2,-5.089415649E1
7.036969134E2,-4.847084925E1
7.038012386E2,-4.399627791E1
7.039076463E2,-4.056083891E1
7.040129870E2,-4.051445556E1
7.041178522E2,-4.049448641E1
7.042200773E2,-4.409739446E1
7.043250232E2,-4.453721535E1
7.044312561E2,-5.193738533E1
7.045345463E2,-5.424569583E1
7.046408810E2,-5.338659736E1
7.047427592E2,-4.944299233E1
7.048490728E2,-4.553298114E1
7.049512480E2,-4.574866254E1
7.050574464E2,-5.037040138E1
7.051632006E2,-4.564892410E1
7.052679355E2,-5.281818456E1
7.053734623E2,-4.784283275E1
7.054791519E2,-3.861499624E1
7.055845061E2,-3.620004429E1
7.056901709E2,-3.734035802E1
7.057966322E2,-4.091525094E1
7.059012250E2,-4.815341954E1
7.060021208E2,-5.158056708E1
7.061084307E2,-5.349663884E1
7.062144965E2,-5.497279984E1
7.063180192E2,-5.475419661E1
7.064243243E2,-5.478057381E1
7.065256204E2,-5.520695550E1
7.066310237E2,-5.466886876E1
7.067346867E2,-5.369113477E1
7.068394288E2,-5.419802334E1
7.069452838E2,-5.355077203E1
7.070514880E2,-5.345122446E1
7.071551799E2,-5.512256973E1
7.072594218E2,-5.406831645E1
7.073626949E2,-5.529463077E1
7.074681086E2,-5.610907001E1
7.075744718E2,-5.720503484E1
7.076807332E2,-5.516824535E1
7.077856400E2,-5.444650302E1
7.078870316E2,-5.472944194E1
7.079933509E2,-5.560794476E1
7.080950896E2,-5.610082427E1
7.082010367E2,-5.541182087E1
7.083070360E2,-5.325333801E1
7.084129491E2,-5.402168483E1
7.085181867E2,-5.375663623E1
7.086244883E2,-5.291724670E1
7.087269211E2,-4.821323164E1
7.088331963E2,-4.744319390E1
7.089348924E2,-4.906009984E1
7.090356816E2,-5.324548862E1
7.091390835E2,-5.430797998E1
7.092454948E2,-5.057740777E1
7.093515669E2,-4.303020491E1
7.094564439E2,-4.960329890E1
7.095626955E2,-4.434067569E1
7.096682566E2,-4.751653562E1
7.097745450E2,-4.568374532E1
7.098806700E2,-5.006594672E1
7.099849776E2,-5.151114602E1
7.100912809E2,-5.276955502E1
7.101969883E2,-5.398811902E1
7.103016578E2,-5.426444359E1
7.104078487E2,-5.352849785E1
7.105129640E2,-5.392282879E1
7.106183378E2,-5.437542500E1
7.107243508E2,-5.492296815E1
7.108270544E2,-5.447706435E1
7.109333836E2,-5.467916661E1
7.110349785E2,-5.552819818E1
7.111358078E2,-5.545916857E1
7.112420317E2,-5.483334106E1
7.113482017E2,-5.488134217E1
7.114517190E2,-5.426746861E1
7.115579880E2,-5.473494847E1
7.116641495E2,-5.509998537E1
7.117684746E2,-5.587048508E1
7.118748886E2,-5.517017769E1
7.119798893E2,-5.508020903E1
7.120851262E2,-5.298020516E1
7.121914767E2,-5.742232064E1
7.122969974E2,-5.503161271E1
7.124018476E2,-5.504879193E1
7.125080967E2,-5.412453362E1
7.126130254E2,-5.358604590E1
7.127185260E2,-5.447472119E1
7.128249140E2,-5.534940765E1
7.129306053E2,-5.553287831E1
7.130352038E2,-5.362382301E1
7.131395345E2,-4.931718034E1
7.132458058E2,-4.988614786E1
7.133518519E2,-5.174812801E1
7.134564840E2,-5.341770725E1
7.135627662E2,-5.392875323E1
7.136686092E2,-5.434369780E1
7.137713524E2,-5.505643946E1
7.138774982E2,-5.361620425E1
7.139837798E2,-5.317370121E1
7.140853227E2,-4.923359025E1
7.141915843E2,-5.097704138E1
7.142975843E2,-5.279931106E1
7.144020052E2,-5.012284555E1
7.145083527E2,-4.937618588E1
7.146128822E2,-4.955133010E1
7.147182363E2,-5.025962975E1
7.148199322E2,-5.000955846E1
7.149262533E2,-4.995935277E1
7.150280659E2,-5.426777802E1
7.151337522E2,-5.111114993E1
7.152353846E2,-5.137004042E1
7.153361428E2,-5.107109494E1
7.154423837E2,-5.121859663E1
7.155486486E2,-5.168939246E1
7.156520584E2,-5.055351353E1
7.157547969E2,-5.176658657E1
7.158606460E2,-5.043827262E1
7.159667540E2,-4.995926876E1
7.160686968E2,-5.099600918E1
7.161712380E2,-4.787381165E1
7.162775686E2,-5.032783970E1
7.163838097E2,-5.030447824E1
7.164854486E2,-5.101660158E1
7.165902632E2,-4.913833767E1
7.166918381E2,-4.908223102E1
7.167981395E2,-4.744448283E1
7.169021360E2,-4.912060682E1
7.170085117E2,-5.162719932E1
7.171128943E2,-5.613885349E1
7.172189057E2,-5.337733575E1
7.173252524E2,-5.429239915E1
7.174315233E2,-5.472944219E1
7.175355176E2,-5.557837446E1
7.176402024E2,-5.480042284E1
7.177460145E2,-5.290992616E1
7.178522066E2,-5.445333789E1
7.179585503E2,-5.552008779E1
7.180618765E2,-5.436823480E1
7.181681597E2,-5.488396310E1
7.182697069E2,-5.570495323E1
7.183761068E2,-5.412379092E1
7.184802832E2,-5.403128255E1
7.185855220E2,-5.381572076E1
7.186902892E2,-5.296651003E1
7.187937908E2,-5.547878047E1
7.188959364E2,-5.603653732E1
7.189976836E2,-5.519580959E1
7.191023375E2,-5.352749988E1
7.192086448E2,-5.488696149E1
7.193128995E2,-5.487871403E1
7.194186162E2,-5.512225788E1
7.195249666E2,-5.553853143E1
7.196263537E2,-5.450761134E1
7.197321213E2,-5.570952538E1
7.198357302E2,-5.487319330E1
7.199383519E2,-5.456941423E1
7.200435635E2,-5.553277496E1
7.201496548E2,-5.640533839E1
7.202523306E2,-5.667696440E1
7.203532109E2,-5.496513842E1
7.204564762E2,-5.431570102E1
7.205617696E2,-5.475237279E1
7.206630428E2,-5.648770391E1
7.207691750E2,-5.618507395E1
7.208732981E2,-5.589525399E1
7.209778316E2,-5.514931851E1
7.210836099E2,-5.579321857E1
7.211858470E2,-5.598197983E1
7.212920867E2,-5.548712875E1
7.213983653E2,-5.415004696E1
7.215025260E2,-5.331664644E1
7.216069900E2,-5.510764591E1
7.217130712E2,-5.513176631E1
7.218191000E2,-5.443898930E1
7.219247323E2,-5.663789394E1
7.220303742E2,-5.491831976E1
7.221357711E2,-5.816174965E1
7.222366342E2,-5.405443157E1
7.223423045E2,-5.574763827E1
7.224453001E2,-5.647286322E1
7.225513154E2,-5.329021059E1
